Executavel,ModuloDominio,TipoAcao,NomeVisualOuTexto,CategoriaOrigem,StatusLayout,Fonte,Confianca,ValidacaoPendente
LavSoft,lavanderia/rol,abrir/executar,"+UsaRol24ComFita15, bastante usado no corte.",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,<* Usar esta data somente quando desejar os clientes inativos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,"> ""c:\EquipExe\Ger\Filial\Produt"" R,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,| Cliente:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,|Centro Custo do Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,|CFOP do produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,|Clientes Geral|CliExp*.Dbf,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,|Desenho do produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,|Grupo em que pertence o cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,|LogoMarca do cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,|Peso estimado do produto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,|Selecione o cliente desejado,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,|Selecione o produto desejado,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,$Cadastro de Fitas por Dias da Semana,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,$CarregarRestriesdeOutroProduto1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,criar/cadastrar,$Controla Produtos para Entrada/Saida,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,abrir/executar,$GeraFaturamentopTabelaResumido1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,consultar,$VisualizaRabeladePreoProdutoModelo21,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,consultar,$VisualizaTerceirizaoporproduto1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,0-Parametro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,06-Grupo Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,"0Select * from ""c:\EquipExe\Ger\Dados\Clientes"" C",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,1-Bloqueia Produtos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,1-Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,1-Grupo Cliente:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,1-Nome Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,processar/fechar,1Bloqueia Forma de Pagamento para Digitador Minimo,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,fiscal,criar/cadastrar,"1Cadastro de Passador(a) , Lavador(a) e Conferente",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,"1Select * From 'c:\Equipexe\Lav\Filial\MovItem' I,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,2-Bloqueia Produtos e Tabelas,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,2-Expande Cliente s/ Pesagem,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,2-Grupo Cliente:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,lavanderia/rol,abrir/executar,2Informar o Cliente < Rol Personalizado - Mod. 12 >,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,consultar,2Procurar por Filtro|Procura o clientes por filtros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,2Quantidade de produtos que ser,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,3-Expande Cliente c/Pesagem,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,3-Grupo Cliente:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,3(not(TipUsuario = 'P')) And (not(TipUsuario = 'C')),cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,consultar,3Consulta|Consulta da forma de pagamento selecionada,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,lavanderia/rol,processar/fechar,3Controla Encerramento (Sabados/Domingos e Feriados),cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,4Escolha o Produto e Tecle <Enter> para Seleciona-lo.,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,4Resumo por Tipo de Tabela - Grupo (Faturamento M,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,5Altera cadastro do cliente|Altera cadastro do cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,5Libera Desconto|Libera desconto para qualquer usuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,"5Select * From ""c:\EquipExe\Lav\Filial\MovItem"" I,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,abrir/executar,"5Select * From ""C:\EquipExe\Rec\Filial\Duplicat.Db"" D,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,7 'c:\Equipexe\Ger\Filial\Produt' P,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,"7 ""C:\EquipExe\Ger\Filial\Produt"" P",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,"8 'c:\Equipexe\Lav\Filial\MovCab' M,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,abrir/executar,8Desconto no Rol|Informa a porcentagem de desconto no ROL,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,abrir/executar,8Resumo por Tipo de Tabela - Empreend. (Faturamento M,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,9-Bloqueia todos os cadastros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,processar/fechar,9Forma de Pagamento|Informe o c,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,criar/cadastrar,Abre tela de Desconto ao Novo Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,AbreCadCliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,Acresc. Filial C.B.,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Acrescenta clientes Faltantes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Acrescentando Clientes na Base Registro:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,AgruparporCdigoCliente1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,AgruparporCdigoCliente1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Ajusta chave do Clientes na Base Registro:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,AjustaPrecosServicosDbf,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,AjustaProdutos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,AjustaProdutosTmp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,Ajustes nos Produtos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,AjustesnosProdutos1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,editar/alterar,Altera Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,editar/alterar,AlteraCaractersticadoProduto1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,editar/alterar,AlteraCliente1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,editar/alterar,AlteraCliente18,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,editar/alterar,AlteraCliente1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,editar/alterar,AlteraCliente1Click$,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,editar/alterar,AlteraodeProdutos1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,amento de Produtos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,amento por Produto/Servi,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,amentos de Produtos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,amentos no cliente:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,"and L.""CodUsuario""=""",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,"and M.CodUsuario=""",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,"and N.CodUsuario=""",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,Arquivo de Produtos...,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,as em clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,as nos clientes:,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Assinatura Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Assinatura do Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,ativo neste grupo de produtos.,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,sync/update/api,sincronizar/atualizar,Atualiza Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,sincronizar/atualizar,Atualiza Pontos no Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,sincronizar/atualizar,Atualiza Pontos no Cliente...,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,sincronizar/atualizar,AtualizaClientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,sincronizar/atualizar,Atualizando Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,AtualProdutos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,AtuFilial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Aviso de Alerta - Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Bairro do Cliente,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,bCodCliente_Nome,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,excluir/cancelar,Bematech_FI_EfetuaFormaPagamento,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,"BFiltra todos os campos preenchidos do cadastro de ""Como Conheceu"".",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,"bImprime no rol o valor total acrescido no produto,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,bImprimeServico,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,Bloq. Tab de Produto Lan,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,BloqCadastros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,criar/cadastrar,Bloqueia Cadastros,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,Bloqueia Clientes inadimplentes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,Bloqueia Cores (Controle Ent.),cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,Bloqueia Produtos Repetidos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,BloqueiaClientesinadimplentes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,BloqueiaClientesinadimplentes1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,BloqueiaProdutosRepetido,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,BloqueiaProdutosRepetido1,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,BloqueiaProdutosRepetido1|,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,BloqueiaProdutosRepetido1Click,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,bNomeFilial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,bOrdemServico,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,estoque/produto,abrir/executar,bProdutoPeso,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Bt_Servico,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,Bt_ServicoClick,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,c_GruClientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,c_Usuarios,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,auth/permissao,abrir/executar,c_UsuariosAv,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Esc\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Est\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,C:\Equipexe\Exe\CADASTROHELP.HLP,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Filiais\Rotovic\Lav\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Ger\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,C:\Equipexe\Grids\CLIENTES,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Lav\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Man\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Pag\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Pec\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Rec\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,fiscal,abrir/executar,C:\EquipExe\Sat\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,abrir/executar,C:\Equipexe\Sincroniza\Tabelas\Envio\,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,operacional/outro,abrir/executar,C:\EquipExe\Tri\Filial,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,CADASTRO,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro Campo Flexivel,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro Campos Flexiveis,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Caracter,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Clientes,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Como Conheceu,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Cores,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Defeitos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,financeiro/caixa,criar/cadastrar,Cadastro de Descontos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Esp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Fatores de Pre,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Feriados,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
LavSoft,cadastro,criar/cadastrar,Cadastro de Filiais/Matriz,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
